id,loan_amnt,int_rate,issue_d,purpose,addr_state,start_year
20758,9000,10.37%,1/1/11,debt_consolidation,NY,2011
20785,6000,5.42%,1/1/11,debt_consolidation,NY,2011
20801,10000,10.37%,1/1/11,debt_consolidation,NY,2011
20836,8000,7.66%,1/1/11,other,NY,2011
20849,2850,9.63%,1/1/11,debt_consolidation,NY,2011
20852,7000,10.37%,1/1/11,car,NY,2011
20854,10000,10.74%,1/1/11,small_business,NY,2011
20866,20000,10.37%,1/1/11,home_improvement,NY,2011
20869,15000,18.99%,1/1/11,debt_consolidation,NY,2011
20887,10000,6.92%,1/1/11,debt_consolidation,NY,2011
20895,6475,5.42%,1/1/11,credit_card,NY,2011
20897,5000,9.63%,1/1/11,credit_card,NY,2011
20905,15200,15.28%,1/1/11,credit_card,NY,2011
20921,20000,15.28%,1/1/11,credit_card,NY,2011
20932,12000,13.06%,1/1/11,debt_consolidation,NY,2011
20943,8400,14.91%,1/1/11,other,NY,2011
20952,6000,10.00%,1/1/11,home_improvement,NY,2011
20953,5500,14.91%,1/1/11,debt_consolidation,NY,2011
20958,12000,17.51%,1/1/11,other,NY,2011
20975,10000,9.63%,1/1/11,renewable_energy,NY,2011
21007,25000,20.85%,1/1/11,debt_consolidation,NY,2011
21014,16000,12.68%,1/1/11,credit_card,NY,2011
21029,10000,7.66%,1/1/11,major_purchase,NY,2011
21042,20000,10.74%,1/1/11,debt_consolidation,NY,2011
21043,10000,10.00%,1/1/11,small_business,NY,2011
21061,15000,10.00%,1/1/11,debt_consolidation,NY,2011
21063,25000,13.80%,1/1/11,home_improvement,NY,2011
21083,17500,15.28%,1/1/11,debt_consolidation,NY,2011
21103,22650,6.91%,1/1/11,debt_consolidation,NY,2011
21141,8000,5.79%,1/1/11,car,NY,2011
21149,8400,12.61%,1/1/11,wedding,NY,2011
21151,1600,15.20%,1/1/11,other,NY,2011
21169,8500,6.17%,1/1/11,small_business,NY,2011
21172,15250,15.20%,1/1/11,debt_consolidation,NY,2011
21188,15250,20.03%,1/1/11,debt_consolidation,NY,2011
21206,12000,5.42%,1/1/11,debt_consolidation,NY,2011
21208,2000,13.35%,1/1/11,car,NY,2011
21209,18000,6.17%,1/1/11,debt_consolidation,NY,2011
21215,12000,9.62%,1/1/11,debt_consolidation,NY,2011
21220,2000,5.79%,1/1/11,medical,NY,2011
21223,6000,6.91%,1/1/11,credit_card,NY,2011
21225,3000,6.91%,1/1/11,credit_card,NY,2011
21226,5000,6.54%,1/1/11,vacation,NY,2011
21236,23800,6.91%,1/1/11,debt_consolidation,NY,2011
21238,15000,18.54%,1/1/11,debt_consolidation,NY,2011
21239,10000,9.25%,1/1/11,medical,NY,2011
21242,25000,15.20%,1/1/11,credit_card,NY,2011
21248,25000,12.98%,1/1/11,medical,NY,2011
21252,12000,6.17%,1/1/11,credit_card,NY,2011
21257,25000,13.35%,1/1/11,debt_consolidation,NY,2011
21268,6000,14.09%,1/1/11,debt_consolidation,NY,2011
21274,15000,6.17%,1/1/11,debt_consolidation,NY,2011
21300,12800,9.62%,1/1/11,debt_consolidation,NY,2011
21326,1200,6.54%,1/1/11,major_purchase,NY,2011
21331,12000,13.35%,1/1/11,debt_consolidation,NY,2011
21334,19200,15.57%,1/1/11,medical,NY,2011
21344,5000,15.20%,1/1/11,other,NY,2011
21349,18250,14.83%,1/1/11,debt_consolidation,NY,2011
21352,25000,15.57%,1/1/11,debt_consolidation,NY,2011
21354,10000,6.17%,1/1/11,other,NY,2011
21366,5000,10.36%,1/1/11,moving,NY,2011
21368,12000,10.36%,1/1/11,debt_consolidation,NY,2011
21377,3000,6.54%,1/1/11,wedding,NY,2011
21378,10000,9.99%,1/1/11,wedding,NY,2011
21398,15000,16.32%,1/1/11,debt_consolidation,NY,2011
21405,10000,15.20%,1/1/11,credit_card,NY,2011
21406,20000,8.88%,1/1/11,credit_card,NY,2011
21431,4800,13.35%,1/1/11,credit_card,NY,2011
21434,25000,12.61%,1/1/11,debt_consolidation,NY,2011
21439,10000,12.98%,1/1/11,debt_consolidation,NY,2011
21444,17000,19.29%,1/1/11,home_improvement,NY,2011
21449,3200,12.98%,1/1/11,debt_consolidation,NY,2011
21451,10000,15.57%,1/1/11,small_business,NY,2011
21477,6250,9.99%,1/1/11,debt_consolidation,NY,2011
21500,5000,13.72%,1/1/11,debt_consolidation,NY,2011
21501,3200,12.61%,1/1/11,debt_consolidation,NY,2011
21508,16000,9.62%,1/1/11,debt_consolidation,NY,2011
21510,10000,5.79%,1/1/11,major_purchase,NY,2011
21511,5000,9.62%,1/1/11,vacation,NY,2011
21517,6875,6.54%,1/1/11,small_business,NY,2011
21520,5625,6.91%,1/1/11,debt_consolidation,NY,2011
21531,2150,14.83%,12/1/10,debt_consolidation,NY,2010
21535,7375,17.43%,12/1/10,major_purchase,NY,2010
21536,5675,6.54%,1/1/11,major_purchase,NY,2011
21541,9450,6.54%,1/1/11,debt_consolidation,NY,2011
21551,6900,6.91%,1/1/11,debt_consolidation,NY,2011
21561,7025,6.54%,1/1/11,debt_consolidation,NY,2011
21562,7625,6.54%,1/1/11,house,NY,2011
21565,6800,6.54%,1/1/11,credit_card,NY,2011
21573,6675,6.54%,1/1/11,debt_consolidation,NY,2011
21581,2475,6.54%,1/1/11,debt_consolidation,NY,2011
21587,7050,12.23%,1/1/11,credit_card,NY,2011
21588,5625,20.03%,1/1/11,debt_consolidation,NY,2011
21589,3075,6.17%,1/1/11,major_purchase,NY,2011
21595,8225,6.54%,1/1/11,debt_consolidation,NY,2011
21623,3000,13.35%,1/1/11,debt_consolidation,NY,2011
21641,2000,6.91%,1/1/11,home_improvement,NY,2011
21658,25000,13.35%,1/1/11,debt_consolidation,NY,2011
21718,8000,15.20%,12/1/10,credit_card,NY,2010
21722,15000,17.06%,12/1/10,small_business,NY,2010
21728,6000,6.17%,12/1/10,debt_consolidation,NY,2010
21754,8000,12.23%,1/1/11,small_business,NY,2011
21756,4900,13.72%,12/1/10,other,NY,2010
21766,5600,12.61%,12/1/10,credit_card,NY,2010
21775,8000,14.09%,12/1/10,other,NY,2010
21777,5000,6.54%,12/1/10,debt_consolidation,NY,2010
21796,8000,13.35%,12/1/10,debt_consolidation,NY,2010
21822,10000,5.79%,12/1/10,debt_consolidation,NY,2010
21833,3000,12.98%,1/1/11,vacation,NY,2011
21840,15000,17.06%,12/1/10,wedding,NY,2010
21851,14400,5.79%,12/1/10,other,NY,2010
21853,10000,13.72%,12/1/10,debt_consolidation,NY,2010
21857,4000,5.42%,12/1/10,small_business,NY,2010
21859,17000,8.88%,12/1/10,debt_consolidation,NY,2010
21865,19000,6.91%,12/1/10,debt_consolidation,NY,2010
21867,2000,13.72%,12/1/10,other,NY,2010
21873,6000,5.42%,12/1/10,car,NY,2010
21881,5000,14.09%,12/1/10,medical,NY,2010
21883,3000,14.83%,12/1/10,other,NY,2010
21901,25000,14.46%,12/1/10,debt_consolidation,NY,2010
21918,3500,8.88%,12/1/10,home_improvement,NY,2010
21919,1400,18.54%,12/1/10,debt_consolidation,NY,2010
21927,15000,15.57%,12/1/10,small_business,NY,2010
21942,4800,6.54%,12/1/10,debt_consolidation,NY,2010
21948,10000,5.79%,12/1/10,debt_consolidation,NY,2010
21953,10000,6.91%,12/1/10,other,NY,2010
21981,6000,5.79%,12/1/10,car,NY,2010
21997,14400,14.83%,12/1/10,other,NY,2010
21998,12000,9.25%,12/1/10,debt_consolidation,NY,2010
22004,10000,9.62%,12/1/10,other,NY,2010
22012,1200,12.61%,12/1/10,vacation,NY,2010
22017,5000,13.35%,12/1/10,debt_consolidation,NY,2010
22059,1500,12.61%,12/1/10,moving,NY,2010
22069,8500,6.17%,12/1/10,debt_consolidation,NY,2010
22095,15000,6.17%,12/1/10,moving,NY,2010
22099,15000,14.83%,12/1/10,debt_consolidation,NY,2010
22124,7000,13.35%,12/1/10,credit_card,NY,2010
22133,5000,13.72%,12/1/10,home_improvement,NY,2010
22139,15000,8.88%,12/1/10,debt_consolidation,NY,2010
22155,8000,12.61%,12/1/10,credit_card,NY,2010
22165,17000,9.62%,12/1/10,home_improvement,NY,2010
22172,14000,12.61%,12/1/10,debt_consolidation,NY,2010
22177,13200,15.57%,12/1/10,debt_consolidation,NY,2010
22185,16000,13.35%,12/1/10,other,NY,2010
22194,15000,9.62%,12/1/10,major_purchase,NY,2010
22205,4800,13.72%,12/1/10,credit_card,NY,2010
22212,16000,16.69%,12/1/10,debt_consolidation,NY,2010
22213,7400,15.57%,12/1/10,car,NY,2010
22239,6500,5.42%,12/1/10,debt_consolidation,NY,2010
22276,6400,9.62%,12/1/10,debt_consolidation,NY,2010
22291,25000,9.99%,12/1/10,credit_card,NY,2010
22307,10000,9.99%,12/1/10,debt_consolidation,NY,2010
22316,10000,5.79%,12/1/10,home_improvement,NY,2010
22324,6000,12.98%,12/1/10,credit_card,NY,2010
22335,12000,5.79%,12/1/10,credit_card,NY,2010
